School,City,Perioxi,Category,Subcategory,Organization,Facebook,Website,Logo,Address,TK,Phone,email,Courses,Place,Rensponsible,Description,Verified,map block field,έτος ίδρυσης,data origin,mobile,Eidos,To publish
Α.Σ «ΟΙ Μονομάχοι» Gladiator Team,,,Πολεμικές τέχνες,"Hapkido,Muay Thai,Kickboxing,Boxing",,https://www.facebook.com/oimonomaxoi.gladiatorteam/,,http://www.fightsports.gr/wp-content/uploads/2016/12/gladiator-team-monomaxoi-logo.jpg,"Θεσσαλονίκης 151,Άνω Πετράλωνα",,211 40 37 300,oimonomaxoi@gmail.com,,,,,,,,fightsports.gr,6944 860 014,,
Ο.Φ.Ν.Ι. ΠΟΔΗΛΑΣΙΑ,Αθήνα,ΝέαΙωνία,Αθλητισμός,ΠΟΔΗΛΑΣΙΑ,,https://www.facebook.com/ofni.cycling/timeline,,406022_179003612223885_1613103807_n.jpg,"Μεσολογγίου 40,Νέα Ιωνία,Τ.Κ. 14231",14231,,paaivatidis@gmail.com,,,,,,,,wefit,,,
Οδυσσέας Αγίας Βαρβαρας,Αθήνα,ΑγίαΒάρβαρα,Αθλητισμός,Basket,,https://www.facebook.com/OdysseusBC/timeline,http://www.odysseusbc.gr/,1779242_685876044798709_1324030606_n.jpg,"Σιπύλου 16,Αγία Βάρβαρα,Τ.Κ 12351",12351,,odysseusbc1@gmail.com,,,,,,,,wefit,,,
Όμιλος Αντισφαίρισης Χολαργού,Αθήνα,,Αθλητισμός,Tένις,,https://www.facebook.com/oax.tennis,http://www.oax.gr/index.php,oax_logo1.png,,,,oax@otenet.gr,,,,,,,,wefit,,,
OAKA Indoor Climbing,Αθήνα,ΟΑΚΑΜέσαστοκλειστόκολυμβητήριο,ΑΘΛΗΜΑΤΑ ΒΟΥΝΟΥ,,,https://www.facebook.com/OakaIndoorClimbing/timeline,http://www.oakaindoorclimbing.gr/,logo (34).jpg,"Σπύρου Λούη 37, ΟΑΚΑ Μέσα στο κλειστό κολυμβητήριο,T.K 15124",15124,,info@oakaindoorclimbing.gr,,,,,,,,wefit,,,
Filis Gym,,,Πολεμικές τέχνες,"Sanda,Kickboxing",,https://www.facebook.com/nikos.filis.52,,http://www.fightsports.gr/wp-content/uploads/2018/01/filis-gym-logo-new.jpg,"Γρ. Λαμπράκη 233,Κορυδαλλός",,2155 455 005,nfilisgym@yahoo.gr,,,,,,,,fightsports.gr,6980 418 520 - 6949 848 900,,
Nick's athletic center,Αθήνα,Μαρούσι,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/nicksathleticcenter,http://www.nicks-athletic-center.gr/index.html,m12.jpg,"Οδ. Ανδρούτσου 10 (πλησιον ΗΣΑΠ),Μαρούσι,T.K. 15124",15124,,nicksathleticcenter@yahoo.gr,,,,,,,,wefit,,,
A.O NEO IKONIO,Αθήνα,Πέραμα,Αθλητισμός,ΠΟΔΟΣΦΑΙΡΟ,,https://www.facebook.com/neoikonio.fairplay?fref=ts,,23488_100462923323332_4779541_n.jpg,"Παντελή Νικολαίδη,Πέραμα,Τ.Κ. 18863",18863,,aoneoikonio2004@gmail.com,,,,,,,,wefit,,,
Navasana,Αθήνα,Κερατσίνι,Κλειστού Χώρου,YOGA,,https://www.facebook.com/NAVASANA,http://navasana.gr/,logo3.png,"Πάναγνη Τσαλδάρη 58,Κερατσίνι,Τ.Κ: 18757",18757,,,,,,,,,,wefit,,,
Nas Camp,,,Πολεμικές τέχνες,"Muay Thai,MMA,Boxing,Tae Kwon Do",,https://www.facebook.com/NAS-Sports-Camp-420385754724551/?fref=ts,,http://www.fightsports.gr/wp-content/uploads/2015/12/nas-camp-logo.jpg,"Ηρώων Πολυτεχνείου 13,Άγιος Στέφανος (εμπορικό Γαλαξία)",,210 62 15 542,nascamp@outlook.com,,,,,,,,fightsports.gr,6981 005 948 - 6947 779 390,,
MVS Tennis Systems,Αθήνα,ΝέαΜάκρη,Αθλητισμός,TENNIS,,https://www.facebook.com/MvsTennisSystems?fref=ts,http://www.mvstennissystems.com/el/,1468495_557034757705320_197911770_n.jpg,"Αγίου Αντωνίου,Νέα Μάκρη,Τ.Κ: 19007",19007,,info@mvstennis.gr,,,,,,,,wefit,,,
Muaythai Νέα Σμύρνη (Blue Dragon Team),,,Πολεμικές τέχνες,Muay Thai,,https://www.facebook.com/MuaythaiNeaSmyriniAthens,,http://www.fightsports.gr/wp-content/uploads/2014/02/1266199_634071046614345_1735255253_o.jpg,"Κράτητος 88,Νέα Σμύρνη",,,,,,,,,,,fightsports.gr,6981 580 714 - 6984 883 589,,
Mpasdekis Gym Prive,Αθήνα,Ηλιούπολη,Κλειστού Χώρου,PERSONAL TRAINER,,https://www.facebook.com/MpasdekisGym?fref=ts,,262179_113773258716031_5537069_n (1).jpg,"Koυντουριώτη 13,Ηλιούπολη,Τ.Κ. 16342",16342,,mpasdekis_gym@hotmail.com,,,,,,,,wefit,,,
Α.Σ ΚΡΑΤΑΙΟΣ,Αθήνα,Γλυφάδα,Πολεμικές τέχνες,,,https://www.facebook.com/mourlasg?fref=ts,http://www.krataios.gr/,1604955_1386677931594468_1654389193_n.jpg,"Χαριλάου Τρικούπη 17, Γλυφάδα, ΤΚ 16674",16674,,,,,,,,,,wefit,,,
Bavelas & Chatzinikolaou Tennis Academy,Αθήνα,Βάρκιζα,,,,https://www.facebook.com/MegasAlexandrosTennisAcademy/timeline,http://bcta.gr/,logo (10).jpg,"Αφροδίτης 76, Βάρκιζα",,,dxatzi1979@hotmail.co.uk,,,,,,,,wefit,,,
MegaFit Gym,Αθήνα,Χατζηκυριάκειο,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/megafit.gym,http://www.megafit.gr/,logo (19).jpg,"Λ. Χατζηκυριάκου & Φλέσσα 2, Χατζηκυριάκειο, TK 18534",18534,,info@megafit.gr,,,,,,,,wefit,,,
Mediterranean Dive Center,Αθήνα,Πειραιάς,ΚΑΤΑΔΥΤΙΚΑ ΚΕΝΤΡΑ,,,https://www.facebook.com/MediteranneanDiveCenter/timeline,http://www.pozidis.gr/,10734002_761801870573001_5355553794265906313_n.jpg,"Αλεξάνδρου Παπαναστασίου 95(πρωην Β.Παύλου),Πειραιάς,Τ.Κ: 18533",18533,,info@pozidis.gr,,,,,,,,wefit,,,
Αθλητικός Γυμναστικός Σύλλογος Αγίας Βαρβάρας (Mavridis Team),,,Πολεμικές τέχνες,"MMA,Kickboxing,Boxing",,https://www.facebook.com/mauridisteam/,,http://www.fightsports.gr/wp-content/uploads/2018/02/mavridis-team-agis-logo.jpg,"Βύρωνος & Αγίας Βαρβάρας 10,Αγία Βαρβάρα",,,a.gy.smavridis@gmail.com,,,,,,,,fightsports.gr,6945 105 420,,
MAD GYM by Drinas,,,Πολεμικές τέχνες,"Πάλη,Kickboxing,Boxing",,https://www.facebook.com/MAD-GYM-BY-Drinas-1825975207675197/,,http://www.fightsports.gr/wp-content/uploads/2017/01/15991816_1876247035942241_1842094823_o.jpg,"Αϊδινίου 26,Χαϊδάρι",,,,,,,,,,,fightsports.gr,6932 468 258,,
Fighters South,,,Πολεμικές τέχνες,"Kickboxing,Boxing",,https://www.facebook.com/loukas.south?fref=ts,,http://www.fightsports.gr/wp-content/uploads/2017/07/fighters-south-logo-1.jpg,"Καλύμνου 35,Βούλα",,,athanasioskarousos@yahoo.com,,,,,,,,fightsports.gr,6936 192 004 - 6994 424 180,,
Livestrong,Αθήνα,Π.Φάληρο,Κλειστού Χώρου,PILATES,,https://www.facebook.com/livestrongthegym?ref=br_rs,http://www.livestrongthegym.gr/#/HOME-01-00/,νέα-εικόνα (1).jpg,"Άρεως 18, Π.Φάληρο, ΤΚ 17562",17562,,info@livestrongthegym.gr,,,,,,,,wefit,,,
Life - Ergo Εργομετρικό Κέντρο,Αθήνα,Μαρούσι(ΠλησίονΗΣΑΠΕΙΡΗΝΗ),MEDICAL,,,https://www.facebook.com/LifErgo?fref=ts,http://www.lifergo.gr/,life-ergo-logo.jpg,"Ο.Α.Κ.Α, Αμαρουσίου Αρτέμιδος,Μαρούσι (Πλησίον ΗΣΑΠ ΕΙΡΗΝΗ)",,,info@lifergo.gr,,,,,,,,wefit,,,
Champions Athletic Club,,,Πολεμικές τέχνες,Karate,,https://www.facebook.com/lekakosclub/,,http://www.fightsports.gr/wp-content/uploads/2017/09/champions-athletic-club-logo-2.jpg,"Βορείου Ηπείρου 2,Νίκαια",,210 42 50 625,championsathleticclub@gmail.com,,,,,,,,fightsports.gr,6947 896 809,,
Krav Maga Mentality,,,Πολεμικές τέχνες,Krav Maga,,https://www.facebook.com/kravmagamentality/?ref=ts&fref=ts,,http://www.fightsports.gr/wp-content/uploads/2016/04/krav-maga-mentality.png,"1.Λεωφόρος Βεΐκου 121-123, Γαλάτσι - 2.Αγλαύρου 11, Κουκάκι - 3.Λεωφόρος Μαραθώνος 29, Παλλήνη - 4.Λ. Μεσογείων 483, Αγία Παρασκευή - 5.Ροδοπόλεως 66, Ελληνικό - 6.Φωκίωνος Νέγρη 30, Κυψέλη",,,info@kravmagamentality.gr,,,,,,,,fightsports.gr,6976 218 896 - 6980 095 168,,
Hellenic Krav Maga Federation (HKMF),,,Πολεμικές τέχνες,Krav Maga,,https://www.facebook.com/KravMagaHellasFederationHkmf/,,http://www.fightsports.gr/wp-content/uploads/2017/11/hellenic-krav-maga-federation-logo.jpg,"Εθνάρχου Μακαρίου 31,Περιστέρι",,2155 305 027,info@kravmagahellas.com,,,,,,,,fightsports.gr,6987 222 631,,
KOZA Sports,Αθήνα,Ηράκλειο,Αθλητισμός,PING PONG,,https://www.facebook.com/kozasportsclub,http://kozasports.gr/,logo2.png,"Λεωφόρος Ηρακλείου 409,Ηράκλειο,Τ.Κ. 14121",14121,,info@kozasports.gr,,,,,,,,wefit,,,
Α.Σ. Κινέζικων Παραδοσιακών Πολεμικών Τεχνών Αχαρνών,,,Πολεμικές τέχνες,"Kung Fu,Sanda",,https://www.facebook.com/konstantinos.athanasiou.39,,http://www.fightsports.gr/wp-content/uploads/2015/03/saolin-menidi-logo.jpg,"Λεωφόρος Θρακομακεδόνων 26,Αχαρνές",,Κιν.: 6936 130 083,kosathanasiou@gmail.com,,,,,,,,fightsports.gr,,,
Kitesurf in Athens,Αθήνα,Χαλάνδρι,ΘΑΛΑΣΣΙΑ ΣΠΟΡ,,,https://www.facebook.com/KitesurfInAthens,http://www.kitesurfinathens.gr/,1477905_516932755070635_301532375_n.png,"Πλάτωνος 7,Χαλάνδρι,Τ.Κ:15234",:15234,,kitesurfinathens@gmail.com,,,,,,,,wefit,,,
Α.Σ ΕΛΕΥΣΙΣ,,,Πολεμικές τέχνες,"Muay Thai,Kickboxing,Tae Kwon Do",,https://www.facebook.com/KickBoxingxatzisteamelefsina/timeline,,http://www.fightsports.gr/wp-content/uploads/2015/08/elefsis-logo.jpg,"Ελ.Βενιζέλου & Χατζηδάκη7,Ελευσίνα",,210 55 61 724,x.xatzisaselefsis@hotmail.com,,,,,,,,fightsports.gr,6947 076 150 - 6982 099 883,,
Fighting Spirit kick boxing club Ζωγράφου,Αθήνα,Ζωγράφου,Πολεμικές τέχνες,,,https://www.facebook.com/KickBoxing.Zografou/timeline,http://fighting-spirit-club.blogspot.gr/,1904109_501672876618485_693631792_n.jpg,"Οζόλων 1, Ζωγράφου,T.K. 15771",15771,,astratis2@gmail.com,,,,,,,,wefit,,,
Sport Club Piraeus,,,Πολεμικές τέχνες,"Muay Thai,MMA,Kickboxing,Boxing,Karate",,https://www.facebook.com/Kick-Boxing-Center-Sport-Club-Pireaus-906443592857292/,,http://www.fightsports.gr/wp-content/uploads/2017/10/sport-club-piraeus-logo.jpg,"Ελικώνος 34-36,Πειραιάς",,,amitisteam21@gmail.com,,,,,,,,fightsports.gr,6946 729 523,,
Αθλητικός Σύλλογος Keumgang,,,Πολεμικές τέχνες,Tae Kwon Do,,https://www.facebook.com/Keumgang-Taekwondo-1920408354845256/?fref=ts,,http://www.fightsports.gr/wp-content/uploads/2016/04/A.s.-Keumgang-logo.jpg,"Γρηγορίου Λαμπράκη 472,Κερατσίνι",,210 40 82 886,iantkd@yahoo.gr,,,,,,,,fightsports.gr,6947 153 321,,
Ioannis Botonis Academy (Kentauros team mma),,,Πολεμικές τέχνες,"Grappling,Muay Thai,MMA,Kickboxing",,https://www.facebook.com/kentaurosmma/,,http://www.fightsports.gr/wp-content/uploads/2017/05/botonislogo.png,"Πάρνηθος 128,Αχαρνές",,210 24 74 408,kentaurosmma@gmail.com,,,,,,,,fightsports.gr,,,
Kavouri Tennis Club,Αθήνα,Καβούρι,Αθλητισμός,TENNIS,,https://www.facebook.com/kavouritennisclub.gr,http://kavouritennisclub.gr/,logo.bmp,"Ακτής & Λητούς, Καβούρι, ΤΚ 16671",16671,,info@kavouritennisclub.gr,,,,,,,,wefit,,,
Α.Σ. Αρμονία,Αθήνα,,Πολεμικές τέχνες,,,https://www.facebook.com/karatewayoaka?fref=ts,http://karatewayoaka.com/,1231650_515906378486751_1085423665_n.jpg,ΟΑΚΑ-ΚΟΛΥΜΒΗΤΗΡΙΟ (ΑΙΘΟΥΣΑ ΣΥΓΧΡΟΝΙΣΜΕΝΗΣ ΚΟΛΥΜΒΗΣΗΣ ΔΙΠΛΑ ΣΤΟ ΑΝΑΨΥΚΤΗΡΙΟ),,,,,,,,,,,wefit,,,
Αθλητικός Σύλλογος Καράτε «Αρμονία»,,,Πολεμικές τέχνες,Karate,,https://www.facebook.com/karatewayoaka,,http://www.fightsports.gr/wp-content/uploads/2013/11/karateway_oaka.png,"Κηφισίας 37,Μαρούσι",,210 80 53 202,,,,,,,,,fightsports.gr,6946 754 570,,
Karate Peiraias,,,Πολεμικές τέχνες,Karate,,https://www.facebook.com/karatepeiraias,,http://www.fightsports.gr/wp-content/uploads/2015/09/karate-peiraias-logo.jpg,"Λ. Ηρώων Πολυτεχνείου 16, Πειραιάς",,2121 044 392,info@karatepeiraias.gr,,,,,,,,fightsports.gr,6944 214 589,,
SOCIAL ARENAS,Αθήνα,Περιστέρι,Κλειστού Χώρου,,,https://www.facebook.com/JoeWeiderGyms?fref=ts,http://www.joegyms.gr/,sociall_logo_negative_preview (4).jpg,"Σεβαστείας και Ιθώμης,Περιστέρι,Τ.Κ 12134",12134,,,,,,,,,,wefit,,,
Social Arenas,Αθήνα,ΝΕΑΜΑΚΡΗ,Κλειστού Χώρου,,,https://www.facebook.com/JoeWeiderGyms,http://www.joegyms.gr/,sociall_logo_negative_preview (7).jpg,"ΛΙΒΙΣΙΟΥ 62,ΝΕΑ ΜΑΚΡΗ,Τ.Κ.19005",19005,,,,,,,,,,wefit,,,
Social Arenas kalithea,Αθήνα,ΚΑΛΛΙΘΕΑ,Κλειστού Χώρου,,,https://www.facebook.com/JoeWeiderGyms,http://www.joegyms.gr/,sociall_logo_negative_preview.jpg,"ΔΑΒΑΚΗ 37 & ΑΝΔΡΟΜΑΧΗΣ,ΚΑΛΛΙΘΕΑ,Τ.Κ.17673",17673,,,,,,,,,,wefit,,,
Social Arenas Keratsini,Αθήνα,ΚΕΡΑΤΣΙΝΙ,Κλειστού Χώρου,,,https://www.facebook.com/JoeWeiderGyms,http://www.joegyms.gr/,sociall_logo_negative_preview (11).jpg,"Λ.ΔΗΜΟΚΡΑΤΙΑΣ 17,ΚΕΡΑΤΣΙΝΙ,Τ.Κ. 18756",18756,,,,,,,,,,wefit,,,
Social Arenas Melissia,Αθήνα,ΜΕΛΙΣΣΙΑ.Τ.Κ15127,Κλειστού Χώρου,,,https://www.facebook.com/JoeWeiderGyms,http://www.joegyms.gr/,sociall_logo_negative_preview (1).jpg,"Π.ΤΣΑΛΔΑΡΗ 24,ΜΕΛΙΣΣΙΑ.Τ.Κ 15127",,,,,,,,,,,wefit,,,
Social Arenas Nea Erythraia,Αθήνα,ΝΕΑΕΡΥΘΡΑΙΑ,Κλειστού Χώρου,,,https://www.facebook.com/JoeWeiderGyms,http://www.joegyms.gr/,sociall_logo_negative_preview (6).jpg,"ΕΛ.ΒΕΝΙΖΕΛΟΥ 169,ΝΕΑ ΕΡΥΘΡΑΙΑ,Τ.Κ 14671",14671,,,,,,,,,,wefit,,,
Social Arenas Pireas,Αθήνα,ΠΕΙΡΑΙΑΣ,Κλειστού Χώρου,,,https://www.facebook.com/JoeWeiderGyms,http://www.joegyms.gr/,sociall_logo_negative_preview (2).jpg,"ΓΡ.ΛΑΜΠΡΑΚΗ 87,ΠΕΙΡΑΙΑΣ,Τ.Κ. 18534",18534,,,,,,,,,,wefit,,,
Academy of jeet kune do fighting technology,Αθήνα,Καισαριανή,Πολεμικές τέχνες,,,https://www.facebook.com/jkd.gr/timeline,http://www.jkd.gr/,405633_365157190180914_1415550179_n.jpg,"Δηλού 9,Καισαριανή,Τ.Κ: 16121",16121,,,,,,,,,,wefit,,,
J.A.M.A SHOTOKAN KARATE,Αθήνα,Πειραιάς-λιμάνι,,,,https://www.facebook.com/JamaShotokanKarateDoPeiraiaCrossTraining/timeline,http://www.jamabox.gr/,7ab0e2_d35a9401d01be33c1f285604c87b8516jpg_srz_706_398_75_22_050_120_000_jpg_srz.jpeg,"Αγίου Διονυσίου 12,Πειραιάς-λιμάνι,Τ.Κ: 18541",18541,,,,,,,,,,wefit,,,
Ioannidis Team,,,Πολεμικές τέχνες,"ΒΟΧΕ SAVATE,Kickboxing,Boxing",,https://www.facebook.com/ioannidis.fighting.team,,http://www.fightsports.gr/wp-content/uploads/2016/11/ioannidis-team-logo.jpg,"Θησέως 7α,Καλλιθέα",,210 92 36 791,teamioannidis@gmail.com,,,,,,,,fightsports.gr,6949 401 427,,
Α.Σ. Οι Νικητές,Αθήνα,Χαϊδάρι,Πολεμικές τέχνες,,,https://www.facebook.com/inikites,,524691_386375878161496_1198257669_n.png,"Ιθακής 5,Χαϊδάρι,Τ.Κ: 12461",12461,,,,,,,,,,wefit,,,
Imba Muay Boran Acharnes,,,Πολεμικές τέχνες,"Wing Chun,Muay Thai",,https://www.facebook.com/imbaacharneshellas/,,http://www.fightsports.gr/wp-content/uploads/2017/11/muay-boran-acharnes-logo.jpg,"Σκουφά 43,Αχαρνές",,Κιν.: 6978 797 194,itsinari@yahoo.gr,,,,,,,,fightsports.gr,,,
Δύναμη Μαρκόπουλο,,,Πολεμικές τέχνες,"Γυμναστική,Kickboxing,Boxing,Tae Kwon Do,Judo",,https://www.facebook.com/ilias.kolovos.10,,http://www.fightsports.gr/wp-content/uploads/2017/11/dinami-markopoulo-logo.jpg,"Νικολάου 6,Μαρκόπουλο",,2299 112 804,,,,,,,,,fightsports.gr,6946 225 909,,
ileana's pilates house,Αθήνα,ΝέοΗράκλειοΑττικής,Κλειστού Χώρου,PILATES,,https://www.facebook.com/ileanaspilateshouse?fref=ts,http://www.ileanaspilates.gr/,10676306_282559718604804_2339323589415077425_n.jpg,"Πράσινου Λόφου και Μπιζανίου 44,Νέο Ηράκλειο Αττικής,Τ.Κ 14122",14122,,info@ileanaspilates.gr,,,,,,,,wefit,,,
humankinetics,Αθήνα,Μαρούσι,MEDICAL,,,https://www.facebook.com/humankineticsmarousi,http://www.humankinetics.gr/,1908269_669709703097603_151748624_n.jpg,"Αριστείδου 5,Μαρούσι,T.K. 15122",15122,,humankinetics@hotmail.gr,,,,,,,,wefit,,,
HOT YOGA,Αθήνα,ΦάροςΨυχικού,Κλειστού Χώρου,YOGA,,https://www.facebook.com/HOTYOGAATHENS?fref=ts,http://www.hot-yoga.gr/,psyhiko7.jpg,"Ολυμπιονικών 220 & Λυκούργου, Φάρος Ψυχικού, Τ.Κ. 15451",15451,,hotyogaathens3@gmail.com,,,,,,,,wefit,,,
Hot Ashram,Αθήνα,Περιστέρι,Κλειστού Χώρου,YOGA,,https://www.facebook.com/HOTASHRAMyogastudio,http://www.hotashram.gr/,logo (23).jpg,"Αρκαδίας 31 & 25ης Μαρτίου 83, Περιστέρι, ΤΚ 12132",12132,,info@hotashram.gr,,,,,,,,wefit,,,
Hippocampus Fitness Club,Αθήνα,Ελληνικό,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/hippocampus.fitnessclub?fref=ts,http://www.hippocampus.gr/,logo (62).jpg,"Λ. Βουλιαγμένης & Παπαφλέσσα 1α, Ελληνικό, ΤΚ 16777",16777,,info@hippocampus.gr,,,,,,,,wefit,,,
HERMES CLUB,Αθήνα,Ν.Σμύρνη,Πολεμικές τέχνες,,,https://www.facebook.com/hermesclubsportsanddance,http://www.hermesclub.gr/,480230_418478368216291_1083036676_n.jpg,"Κράτητος 49, Ν.Σμύρνη, ΤΚ 17121",17121,,hermesclub2010@gmail.com,,,,,,,,wefit,,,
Α.Σ. Δράκος – Moschonas Team,,,Πολεμικές τέχνες,"Ju Jitsu,Krav Maga,Muay Thai,MMA",,https://www.facebook.com/HellasdojoMoschonas/,,http://www.fightsports.gr/wp-content/uploads/2014/02/181246_284930598319706_1294105599_n.jpg,"Κρέμου 53,Καλλιθέα",,2177 346 052,kamishinryuhellas@yahoo.com,,,,,,,,fightsports.gr,6970 885 354,,
Heartbeat Training Studio,Αθήνα,Π.Φάληρο,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/heartbeattrainingstudio?fref=ts,http://www.heartbeat-athens.gr/,10169448_459571024189573_7740639371759656581_n.jpg,"Λ. Αμφιθέας 103 , Π.Φάληρο , ΤΚ 17564",17564,,heartbeat.athens@gmail.com,,,,,,,,wefit,,,
Healthcure,Αθήνα,ΝεαEρυθραία,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/healthcure.gr,http://healthcure.gr/,logo (1).jpg,"Αναξαγόρα 13, Νεα Eρυθραία, TK 14671",14671,,info@healthcure.gr,,,,,,,,wefit,,,
Gym Royale,Αθήνα,Κερατσίνι,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/GymRoyale?fref=ts,http://gymroyale.gr/,10489688_542618399194598_755385392149318059_n.png,"Γρηγορίου Λαμπράκη 337,Κερατσίνι,Τ.Κ: 18757",18757,,,,,,,,,,wefit,,,
Golden Gym Νέα ιωνία,Αθήνα,ΝέαΙωνία,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/GymGolden?fref=ts,http://www.golden-gym.gr/neaionia/,402975_381961838484264_438369505_n (2).jpg,"Εργασίας 15, Νέα Ιωνία, ΤΚ 14234",14234,,info@golden-gym.gr,,,,,,,,wefit,,,
GOLDEN GYM,Αθήνα,Γαλάτσι,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/GymGolden?fref=ts,http://www.golden-gym.gr/,402975_381961838484264_438369505_n (1).jpg,"Βεΐκου 35, Γαλάτσι, ΤΚ 11146",11146,,info@golden-gym.gr,,,,,,,,wefit,,,
GOLDEN GYM ΚΥΨΕΛΗ,Αθήνα,Κυψέλη,Κλειστού Χώρου,ΓΥΜΝΑΣΤΗΡΙΟ,,https://www.facebook.com/GymGolden,http://www.golden-gym.gr/Kypseli/,402975_381961838484264_438369505_n.jpg,"Κυψέλης 32, Κυψέλη, ΤΚ 11362",11362,,,,,,,,,,wefit,,,
Α.Σ. TAE KWON DO Ν. ΙΩΝΙΑΣ,Αθήνα,ΚαλογρέζαΝέαΙωνία,Πολεμικές τέχνες,,,https://www.facebook.com/groups/TAEKWONDONEASIONIAS/?fref=ts,,logo-as-neas-ionias-kakarel-154x200.jpg,"Ανδρέου δημητρίου 89,Καλογρέζα Νέα Ιωνία,Τ.Κ 14234",14234,,kakarelizoi@hotmail.com,,,,,,,,wefit,,,
Α.Σ.Taekwondo Νέας Ιωνίας (ΚΑΚΑΡΕΛΗ),,,Πολεμικές τέχνες,Tae Kwon Do,,https://www.facebook.com/groups/TAEKWONDONEASIONIAS/?fref=ts,,http://www.fightsports.gr/wp-content/uploads/2014/09/13401374_1118070148216371_130518072_n.jpg,"Ανδρέου Δημητρίου 89,Νέα Ιωνία",,210 27 73 303,kakarelizoi@hotmail.com,,,,,,,,fightsports.gr,6974 830 319,,
Αθλητικός Σύλλογος Μαχητικών Τεχνών ΛΥΚΑΒΑΣ,,,Πολεμικές τέχνες,"Brazilian Jiu Jitsu,Karate,Judo",,https://www.facebook.com/groups/lykavas/?fref=nf,,http://www.fightsports.gr/wp-content/uploads/2017/10/lykavas-logo.jpg,"Αιολίδος 30,Πετράλωνα",,210 34 11 110,,,,,,,,,fightsports.gr,6932 568 059,,
Hellas Top Team,,,Πολεμικές τέχνες,"Grappling,Brazilian Jiu Jitsu,MMA,Kickboxing,Judo",,https://www.facebook.com/groups/Hellas.Top.Team/?fref=ts,,http://www.fightsports.gr/wp-content/uploads/2016/07/hellas_top_team_2.png,"Σπετσών 24-28,Περιστέρι (Μπουρνάζι)",,2110 127 875,dimitriou_mma@yahoo.gr,,,,,,,,fightsports.gr,6947 889 695,,
Α.Σ. Ελλήνων Ρώμη,,,Πολεμικές τέχνες,"Brazilian Jiu Jitsu,Boxing,Tae Kwon Do",,https://www.facebook.com/groups/ELLINONROMI/,,http://www.fightsports.gr/wp-content/uploads/2014/05/logo-ellinonromi.jpg,"Ποσειδώνος 1 & Βουλιαγμένης 123,Γλυφάδα (ΕΝΑΝΤΙ FUJITSU)",,,dousmike@yahoo.gr,,,,,,,,fightsports.gr,6944 725 716 - 6937 226 665,,
Azzurro Diving,Αθήνα,ΚάτωΠατήσσια,ΚΑΤΑΔΥΤΙΚΑ ΚΕΝΤΡΑ,,,https://www.facebook.com/groups/azzurrodiving/,http://www.azzurrodiving.com/,final-3.jpg,"Χειμαρριώτου 9,Κάτω Πατήσσια,Τ.Κ:10445",:10445,,,,,,,,,,wefit,,,
Α.Σ Άθλος Περιστερίου,,,Πολεμικές τέχνες,"Ju Jitsu,Karate",,https://www.facebook.com/groups/1411700462376760/?fref=ts,,http://www.fightsports.gr/wp-content/uploads/2015/03/athlos-peristeriou-logo.jpg,"Καρυάτιδος 47,Περιστέρι",,210 57 75 745,tsiakmakisv@hotmail.gr,,,,,,,,fightsports.gr,6978 059 099,,
Α.Σ. ΠΥΓΜΗ,Αθήνα,Καλογρέζα-ΝέαΙωνία,Πολεμικές τέχνες,,,https://www.facebook.com/groups/1394979094050387/,,ασ-πυγμή-283x173.jpg,"Βυζαντίου 121,Καλογρέζα-Νέα Ιωνία,Τ.Κ. 14233",14233,,nikosmrc@yahoo.gr,,,,,,,,wefit,,,
